date,text,favorites,retweets
2011-08-01,this nigga paddleboarding by a great white..#sharkweek,0,0
2011-08-02,this royce album is pretty nice,0,0
2011-08-03,"the real is on the rise, fuck them other guyss",0,0
2011-08-04,you either die a superhero or live to become the villain..im chillinnnn,0,0
2011-08-04,I legit drink every night hahah #socool,0,0
2011-08-06,"I love it when you give me headdddd, hate it when you give me headaches",0,0
2011-08-06,"Ill never get with any of these girls on this boardwalk but hey, at least matt wylies mom said I look great",0,0
2011-08-07,too lazy to smoke,0,0
2011-08-07,A fucking rodent!,0,0
2011-08-08,"""It will be the topic of debates and hate. Through it all, its very cool to see Hip-Hop artist evolving creatively. Fearlessly.""",0,0
2011-08-08,"""But, that is the beauty of Watch The Throne. Everybody won't love it and others will swear by it. """,0,0
2011-08-08,"im tired as hell and im lonely, but one thing i cannot be is phony",0,0
2011-08-08,"i know some people who are gonna hate on watch the throne, dont even try its completely on point",0,0
2011-08-08,oooooh I love you so But why I love you I’ll never know,0,0
2011-08-10,"Heard she fucked the doorman, well that’s cool I fucked the waitress",0,0
2011-08-10,"i might as well have nothing else in my itunes, all i listen to is Watch the Throne",0,0
2011-08-11,My hands are doneee,0,0
2011-08-11,Beautiful day to be alivee,0,0
2011-08-12,ok htown you were fun and all but i need to be at rutgers nowww,0,0
2011-08-12,But I’m Ray Charles to the bullshit,0,0
2011-08-14,Whole world aimin at a nigga head,0,0
2011-08-15,"and I know that you are somewhere doin your thing
and when the phone called it just ring and ring",0,0
2011-08-15,#np kanye west runaway movie @realjondauch,0,0
2011-08-15,#jobsdrakehadbeforebecomingarapper is the best trending topic ina while hahah,0,0
2011-08-16,“To live is to suffer and to survive is to find meaning in that suffering.”,0,0
2011-08-16,U real,0,0
2011-08-18,Oh whattup last day of work,0,0
2011-08-22,"Sorry mama I promised it wouldn't change me
But I would've went insane had I remained the same me",0,0
2011-08-22,give a fuck about your life style,0,0
2011-08-25,fallin hardddd,0,0
2011-08-25,"no matter what he says on this album everyones still gonna hate, im sure its an amazing album go weezyyy",0,0
2011-08-29,"And then cusses all over live tv, reall classy",0,0
2011-08-29,Cannot express how mad I am tyler the creator won..,0,0
2011-08-31,Alcohol pussy and weeeeeed,0,0
2011-08-31,chain so big cant pop my colla,0,0
2011-08-31,1300 tweets haha woah,0,0
2011-08-31,A Bag Of Weed would be awesome right now,0,0
2011-09-01,i tell her',0,0
2011-09-01,Well now that that thing called class is over let's get back to what really matters#wheremybeerat,0,0
2011-09-01,Richer than a bitch but I can't buy tommorrow . That's why I go hard thoughh,0,0
2011-09-01,Soo hungryyy,0,0
2011-09-01,I don't give a lovely motha fuck ass nigga,0,0
2011-09-01,Cause life is a movie I've seen too many times,0,0
2011-09-02,Haahhh drunk,0,0
2011-09-04,and thatsss my life,0,0
2011-09-04,"i dont know whats more exciting everyday, the time a new movie comes on fx or when i check how much i lost from my bank account last night",0,0
2011-09-06,You'd wanna be you too,0,0
2011-09-06,If you could be where I'm at,0,0
2011-09-06,Cause I'm movin on don't worry about me,0,0
2011-09-06,Found a new favorite seat on the bus hollaa,0,0
2011-09-06,I do not respect a sundress + converse combo,0,0
2011-09-06,It ain't nothing to me I'm who they comin to see so I ain't givin a fuckk,0,0
2011-09-06,Just lyrics of what I'm feelin right now ya diggg,0,0
2011-09-06,I never really tweet anything important,0,0
2011-09-07,and when life sucks i just enjoy tha headdd,0,0
2011-09-07,#lokomotiv so unbelievable,0,0
2011-09-08,Where mah old lady imma kill that bitch,0,0
2011-09-08,So much class in between me and getting drunk tonight,0,0
2011-09-08,Same ones that hate same ones that tag alongg,0,0
2011-09-08,"Girl I do it to the maxima , nissann",0,0
2011-09-08,It iss notttt scarf weather smh,0,0
2011-09-08,So hungry right noww get me out of class,0,0
2011-09-08,Rise and grinddd yeahh,0,0
2011-09-09,I feel it in mah guttt,0,0
2011-09-09,"So fuckingggggggg hungover in class, the number of gs represents how hungover I am",0,0
2011-09-10,on top of the world we are,0,0
2011-09-10,Homie,0,0
2011-09-10,Drive slow,0,0
2011-09-11,Now I just stunt on mah ownn,0,0
2011-09-11,Lol,0,0
2011-09-11,You can get it,0,0
2011-09-11,Except you ill move for you,0,0
2011-09-11,Yeah im sittin here you can walk around,0,0
2011-09-11,"So many fuckin beautiful girls in new york, what I would do to have a chance with any of them",0,0
2011-09-11,Yeah hey farewell,0,0
2011-09-11,When they bury me just know I wasn't nothin but a man wasn't nothin but a mann,0,0
2011-09-11,Breakfast on floorr,0,0
2011-09-11,Till then im the illest mothafucka aliiiiveee,0,0
2011-09-11,Take it how you want till a nigga deadd,0,0
2011-09-11,"We could be anywhere in the world right now, but we right here",0,0
2011-09-11,Chillin on a floor in brooklyn ..idont hate it,0,0
2011-09-11,Bagel and beef on a stick lmao,0,0
2011-09-12,"Tat my fuckin name on you when I go, youll still be mine",0,0
2011-09-12,"work out then nap, sounds good to meee",0,0
2011-09-12,Shorty i love youuu and you lovee meee tooo,0,0
2011-09-12,You dont know where classes are by now? smh,0,0
2011-09-12,"This class is going by surprisingly fast, it may be cause i keep falling asleep",0,0
2011-09-12,Wish i had coffee,0,0
2011-09-12,Do not give a fuckk about this class right now too early.,0,0
2011-09-12,Tat my fuckin name on you so i know its real,0,0
2011-09-13,I tweet way too much when im on a bus/in class,0,0
2011-09-13,So fuckin hungry alll the time in class,0,0
2011-09-13,No offense to this girl who got hit by a car on cook..but you just made me late to class damnit,0,0
2011-09-13,And it sucks,0,0
2011-09-13,A week after finding my favorite seat i discovered my least favorite seat,0,0
2011-09-13,"Too many niggas, not enough hoess",0,0
2011-09-13,"i dont know you shit, bitch leave me aloneee",0,0
2011-09-13,Not even that early,0,0
2011-09-13,Too early too converse haha,0,0
2011-09-15,"Maybe she wont, uh but shit then again maybe she will yeahhhh",0,0
2011-09-15,Nice watch (i know),0,0
2011-09-15,Totally just found a little nug of weed on my gym shorts,0,0
2011-09-15,"Bored, tired, hungry the holy trinity",0,0
2011-09-15,Id rather be in comm theory LOL,0,0
2011-09-15,"Holy shit this class is just too boring, cannot stay awake",0,0
2011-09-15,Straight grindin on this bus,0,0
2011-09-15,too early,0,0
2011-09-15,holy shit,0,0
2011-09-16,No ceilings god damnit now the fuckin skys showinn uh,0,0
2011-09-16,I appreciate people who dont RT @realjondauch I appreciate ppl who take off their sunglasses indoor,0,0
2011-09-16,Is this guy serious with his cowboy hat,0,0
2011-09-16,Walk up in your shindig higher than the ozoneee,0,0
2011-09-16,#swacked,0,0
2011-09-16,this is what the ending of scarface should feel likeee,0,0
2011-09-18,illest mothafucka alivvveee,0,0
2011-09-19,Too cool to type out professor,0,0
2011-09-19,I wish i cared more what this prof was saying,0,0
2011-09-19,30000 feet up and you are not invitedd,0,0
2011-09-20,"Shit been goin good, but good can turn to better",0,0
2011-09-20,"Here baby hit the bong, while the *east coast rolls alonggg",0,0
2011-09-20,#highconversations,0,0
2011-09-21,Trust noo bitch,0,0
2011-09-21,"too high, too low, or just right? @Willardddd",0,0
2011-09-21,#laundry,0,0
2011-09-21,"Put money over bitches, but we still underdogs",0,0
2011-09-21,I got what you need right here right here,0,0
2011-09-21,"Walk with a nigga, I give you my pain
So much on my mind I wonder how it fit in my brain",0,0
2011-09-22,Your* hahah @realjondauch fuckin my own shit up,0,0
2011-09-22,Youre voice is so annoying and loud it forced me to put both headphones in,0,0
2011-09-22,Alright enough of this tweeting i feel like @realjondauch,0,0
2011-09-22,Yeahhh greek life yeahhh #tiredofhearingpeopletalkabout it,0,0
2011-09-22,Nahhh,0,0
2011-09-22,Is it bad i just asked is it your birthday before saying happy birthday,0,0
2011-09-22,Wish i could tweet the audio of an entire song im feelin,0,0
2011-09-22,No no i cant stoppp,0,0
2011-09-22,"God sister gettin married by the lake, but i couldnt figure out who i wanna take",0,0
2011-09-22,And my head keeps spinnin cant stop havin these visions gotta get wit it,0,0
2011-09-22,I swear i hear better out of my left ear,0,0
2011-09-22,Thank goddd fuck my other class lets get drunk,0,0
2011-09-22,10 more minutesss,0,0
2011-09-22,"Too early for derivatives, nott happening",0,0
2011-09-22,Ima be completely honest i havent listened to a word youve been saying,0,0
2011-09-22,Shorts and tshirt! With a rain jacket just in case RT @giustinamaria6 This weather is impossible to dress for!,0,0
2011-09-22,Not gonna make it through this class,0,0
2011-09-22,God damn little kids walk faster,0,0
2011-09-22,Trustt NO bitchh,0,0
2011-09-23,Its also the same girl who hit me with her purse and didnt say sorry,0,0
2011-09-23,I swear i know who this girl is next to me but cant remember how or what her name is,0,0
2011-09-23,"Its another to be an obnoxious loud ugly dog faced girl on the bus, when its raining and miserable out",0,0
2011-09-23,Its one thing to be an obnoxious loud girl on the bus,0,0
2011-09-23,"So fuckin cold,  poor decision to not bring a sweatshirt",0,0
2011-09-23,Thiis bitch,0,0
2011-09-23,You slam your purse down on my leg and dont even say sorry,0,0
2011-09-25,everything breaks,0,0
2011-09-25,So hungry i could dieee,0,0
2011-09-25,Ughhh my body hates me right now,0,0
2011-09-25,This little girl is so cute and innocent for me to be around after everything we did this weekend lol,0,0
2011-09-25,"Sunglasses, hungover, watching a kids soccer game is not what i want to be doing #takemebacktorutgers",0,0
2011-09-26,Trust no bitch,0,0
2011-09-26,Ina i could die anyday type attituddde,0,0
2011-09-26,The first set of pushups after a long weekend are always the worst,0,0
2011-09-26,Bowl pack from cleaning my room? Okayy,0,0
2011-09-26,Shoutout to people that dress nicely to early classes..its enough to ask of me to put on a shirt and gym shorts,0,0
2011-09-26,Love my Indian professor and her accent &lt;3,0,0
2011-09-26,If i cared one bit whether i was late to this class i would walk faster or cut across the grass buttt..,0,0
2011-09-26,For those that know what i mean whats gooddd,0,0
2011-09-26,The war is finally won.,0,0
2011-09-26,"Blunt blowin, polo drawers showinn",0,0
2011-09-26,"All we do is pour it up all night, drinks out , all we do is light it up all night ,all you see is strange cloudssss",0,0
2011-09-26,And a fuckin lighter,0,0
2011-09-27,...i move my bag so someone can sit down and someone sits down and puts their bag right where i moved mine from AND its leaning on me,0,0
2011-09-27,Bring the drugs baby i can bring my pain,0,0
2011-09-27,Cannottt stay awake,0,0
2011-09-27,Need coffee or a nap asap,0,0
2011-09-27,My phone is dying cause i use it so much #nolaptoplife,0,0
2011-09-28,Trust no bbitchhhh,0,0
2011-09-28,Van dyke is so hot all the timee too #worstlecturehallever,0,0
2011-09-28,Literally couldnt avoid looking at this girls laptop screen if i i wanted to,0,0
2011-09-28,Guilty! RT @billsolecki WHO THE HELL GETS DRUNK BEFORE 10 AM?,0,0
2011-09-28,Soo tireddd goodnighttt,0,0
2011-09-28,Trust no bitch and give no fucks #sc,1,0
2011-09-29,Please dont rain on meee im so close to home,0,0
2011-09-29,Who can i trust in 2012 theres noone not even myself a gemini screamin for help somebody hol up,0,0
2011-09-29,Cause everythings better when youre highh everythings better when youre highh,0,0
2011-09-29,Seriously this pencil sucks i want a pen,0,0
2011-09-29,How do i not have a pen..,0,0
2011-09-29,"you wanna bee, high for this",0,0
2011-09-30,#saunalife,0,0
2011-09-30,Supposed to be your moment aint it,0,0
2011-09-30,Its funny how so close can seem so far,0,0
2011-09-30,So here we are,0,0
2011-09-30,"Yeah life can please ya, but death can tease ya",0,0
2011-09-30,Why the hell are yawns contagious..fuckin crazy,0,0
2011-09-30,the door just needs to be fixed and we are golden @Willardddd,0,0
2011-09-30,"new laptop charger, new phone battery, and the new tap came in the mail, and my face is healed, my mistakes from past weekends are forgiven",0,0
2011-10-01,But at least they had some bad bitches workin in that shitholeee,0,0
2011-10-01,And i smoke alot of weed to keep them bitches off mah mind,0,0
2011-10-02,sooo lazzyyy,0,0
2011-10-02,Cause i cant wait to get U homeee,0,0
2011-10-02,lil bitchhhh,0,0
2011-10-03,"I aint bitter boy thats all you, plus I just fucked her fore she called you",0,0
2011-10-03,Mothafucker this is God’s gift,0,0
2011-10-03,I might not be shit to youu but my momma thinks i made itt,0,0
2011-10-03,Fuckin love sunglasses,0,0
2011-10-03,"so sickk , good thing i have to wake up at 8am",0,0
2011-10-04,"Who calls a cold a ""rhinovirus"" seriously such a tool",0,0
2011-10-04,This kid is such a fuckin tool,0,0
2011-10-04,Lmao RT @realjondauch @MERcrazy how would i ever have guessed that?,0,0
2011-10-04,I swear 75% of girls make the tough decision in the morning of wearing jeans or leggings with uggs,0,0
2011-10-04,The girl next to me on this bus is so much taller than me #sointimidated,0,0
2011-10-05,Trust no bitch,0,0
2011-10-06,No sleep in wayy over 24 hours and havent eaten since 8 am....how am i living,0,0
2011-10-06,If anyones noticed i havent slept in 24 hours,0,0
2011-10-06,Oh yeah 10th cup of coffee yeahh,0,0
2011-10-06,9th cup of coffee,0,0
2011-10-06,8th,0,0
2011-10-06,7th cuppppppp 7 p's for 7 cups,0,0
2011-10-06,Caffeine is a hellluva drug,0,0
2011-10-06,5th cuppp,0,0
2011-10-06,"4th cup of coffee, 7 more hours",0,0
2011-10-06,As the world turnsss,0,0
2011-10-07,"True datt RT @Brotips_HQ #1156. Do what you want, dude. If you think you're going to regret it in the morning, sleep late. #brotips #sub",0,0
2011-10-08,bitches everywhere,0,0
2011-10-08,"wow lil waynes mad ignorant in that psa, he dont give a fuck lol",0,0
2011-10-08,"Yeah cause thats why wayne skates, skating isnt even cool now RT @bigjerm412 wayne didn't skate when it wasn't cool",0,0
2011-10-10,Cause you know it aint swag if you have to tryy,0,0
2011-10-10,Im too high for this shit dawg,0,0
2011-10-10,Airplane mode for them hoes blowin mah line upp,0,0
2011-10-10,"I thought it was annoying dating someone bipolar, trying to be friends is even worse lol",0,0
2011-10-10,Lmao RT @lauryfbaby_ i wish i thought of being cape girl before cape girl did.,0,0
2011-10-10,These free bible people at every corner are already annoying and its only 9am,0,0
2011-10-10,Woke up late and ontime hell yeahh,0,0
2011-10-11,"class, study, class, study",0,0
2011-10-11,God damn she can get it @realjondauch,0,0
2011-10-11,I dont really give a fuck about it at alll,0,0
2011-10-11,weed makes heated up take out amazing,0,0
2011-10-12,Lookin at my bitch i bet she give yo ass a bone,0,0
2011-10-12,Love random black dudes that say what up brotha to me,0,0
2011-10-13,What you doinn RT @lauryfbaby_ i can't go to class tonight IM BUSY.,0,0
2011-10-13,Yeauhhh RT @MERcrazy Jackie from #thats70sshow is def me when I was a teen :),0,0
